kntk_nk;2000;5;A;1;50000
kntk_nk;4000;5;A;2;107000
kntk_nk;8000;5;A;3;164000
kntk_nk;16000;5;A;4;339000
kntk_nk;32000;5;A;5;629000
kntk_nk;64000;5;A;6;1345000
kntk_nk;128000;5;A;7;2514000
kntk_nk;256000;5;A;8;5419000
kntk_nk;512000;5;A;9;10506000
kntk_nk;1024000;5;A;10;20644000
kntk_nk;2048000;5;A;11;41568000
kntk_nk;4096000;5;A;12;85999000
kntk_nk;8192000;5;A;13;179153000
kntk_nk;16384000;5;A;14;347248000
kntk_nk;32768000;5;A;15;693361000

kntk_nk;2000;7;A;1;65000
kntk_nk;4000;8;A;2;136000
kntk_nk;8000;8;A;3;272000
kntk_nk;16000;9;A;4;539000
kntk_nk;32000;10;A;5;1202000
kntk_nk;64000;11;A;6;2717000
kntk_nk;128000;11;A;7;5199000
kntk_nk;256000;12;A;8;14409000
kntk_nk;512000;13;A;9;25653000
kntk_nk;1024000;13;A;10;50326000
kntk_nk;2048000;14;A;11;107779000
kntk_nk;4096000;15;A;12;242978000
kntk_nk;8192000;15;A;13;475378000
kntk_nk;16384000;16;A;14;1005565000
kntk_nk;32768000;17;A;15;2151072000

kntk_nk;2000;44;A;1;324000
kntk_nk;4000;63;A;2;932000
kntk_nk;8000;89;A;3;2549000
kntk_nk;16000;126;A;4;7170000
kntk_nk;32000;178;A;5;20484000
kntk_nk;64000;252;A;6;58468000
kntk_nk;128000;357;A;7;170707000
kntk_nk;256000;505;A;8;472064000
kntk_nk;512000;715;A;9;1346526000
kntk_nk;1024000;1011;A;10;3828669000
kntk_nk;2048000;1431;A;11;10875756000
kntk_nk;4096000;2023;A;12;33930965000
kntk_nk;8192000;2862;A;13;100054684000
kntk_nk;16384000;4047;A;14;279492445000
kntk_nk;32768000;5724;A;15;729679948000

kntk_nk;2000;1000;A;1;10919000
kntk_nk;4000;2000;A;2;43906000
kntk_nk;8000;4000;A;3;184324000
kntk_nk;16000;8000;A;4;691594000
kntk_nk;32000;16000;A;5;2794834000
kntk_nk;64000;32000;A;6;11257923000
kntk_nk;128000;64000;A;7;44645352000
kntk_nk;256000;128000;A;8;0
kntk_nk;512000;256000;A;9;0
kntk_nk;1024000;512000;A;10;0
kntk_nk;2048000;1024000;A;11;0
kntk_nk;4096000;2048000;A;12;0
kntk_nk;8192000;4096000;A;13;0
kntk_nk;16384000;8192000;A;14;0
kntk_nk;32768000;16384000;A;15;0

kntk_nk;33554432;5;B;1;0
kntk_nk;33554432;5;B;2;0
kntk_nk;33554432;5;B;3;0
kntk_nk;33554432;5;B;4;0
kntk_nk;33554432;5;B;5;0
kntk_nk;33554432;5;B;6;0
kntk_nk;33554432;5;B;7;0
kntk_nk;33554432;5;B;8;0
kntk_nk;33554432;5;B;9;0
kntk_nk;33554432;5;B;10;0
kntk_nk;33554432;5;B;11;0
kntk_nk;33554432;5;B;12;0
kntk_nk;33554432;5;B;13;0
kntk_nk;33554432;5;B;14;0
kntk_nk;33554432;5;B;15;0
kntk_nk;33554432;5;B;16;0
kntk_nk;33554432;5;B;17;0
kntk_nk;33554432;5;B;18;0
